# Function compilation error categories
# Generated from: compilation_by_function.txt
# Total: 331 failing | FIXABLE: 151 | HARD: 132 | JUNK: 48
#
# Format: CATEGORY | error_count | function_name | reasons
#
HARD |   1 | shape_superopt.cpp_CComplexPolygon_storeEdgeSubChain_FUN_005cbe20 | single incompatible_types: assigning to 'int *' from incompatible type 'void *'
HARD |  19 | shape_superopt.cpp_CComplexPolygon_validateSubChainVisibility_FUN_005cbf90 | 19 errors (type_error:19)
HARD |   6 | shape_superopt.cpp_CObj_findCoplanarPolygon_FUN_005d5800 | 6 errors (type_error:6)
HARD |  11 | shape_superopt.cpp_CObj_removeTJunctions_FUN_005d47b0 | 11 errors (type_error:11)
HARD |   1 | shape_superopt.cpp_CObj_removeUnusedVertices_FUN_005d44d0 | single incompatible_types: assigning to 'int *' from incompatible type 'void *'
HARD |   1 | shape_superopt.cpp_CObj_weldVertices_FUN_005d4160 | single incompatible_types: invalid operands to binary expression ('double' and 'int')
HARD |   1 | shape_superopt.cpp_COptimize_exportOptimizeGeometry_FUN_005d7e00 | single incompatible_types: assigning to 'uint *' (aka 'unsigned int *') from incompatible type 'void *'
HARD |   2 | shape_superopt.cpp_CPoly_computeNormal_FUN_005cd7d0 | 2 type_error errors
HARD |  19 | shape_superopt.cpp_CPoly_containsPoint2D_FUN_005d0340 | 19 errors (type_error:19)
HARD |  19 | shape_superopt.cpp_CPoly_hasEdgeIntersection_FUN_005d1390 | 19 errors (type_error:19)
HARD |  19 | shape_superopt.cpp_CPoly_intersectPoly_FUN_005ce580 | 19 errors (type_error:19)
HARD |   1 | shape_superopt.cpp_CVec_dot_FUN_005d82e0 | single incompatible_types: invalid operands to binary expression ('double' and 'int')
HARD |   1 | shape_superopt.cpp_CVec_getLength_FUN_005d8200 | single incompatible_types: invalid operands to binary expression ('double' and 'int')
HARD |  12 | shape_superopt.cpp_isPointOnLineSegment_FUN_005d6c10 | 12 errors (type_error:12)
HARD |   1 | sound_snddx.cpp_staticInit_FUN_005ade60 | 1 errors (cast_error:1)
HARD |   5 | sound_sndmain.cpp_CSfxSample_pollStream_FUN_005a6730 | 5 errors (format_error:3, incompatible_types:2)
HARD |  12 | sound_sndmain.cpp_CSfxSlot_compute_FUN_005a7100 | 12 errors (format_error:6, other:6)
HARD |   2 | sound_sndmain.cpp_CSfxSlot_mix_FUN_005a75e0 | 2 incompatible_types errors
HARD |   3 | sound_sndmain.cpp_CSfxSlot_updatePlaybackPos_FUN_005a8170 | 3 type_error errors
HARD |   2 | sound_sndmain.cpp_allocMixBuffers_FUN_005a5730 | 2 incompatible_types errors
HARD |   1 | sound_sndmain.cpp_analyzeFrequencyBand_FUN_005ac400 | single incompatible_types: assigning to 'float *' from incompatible type 'void *'
HARD |   2 | sound_sndmain.cpp_convertDoubleToFixed_FUN_005a5e10 | 2 type_error errors
HARD |   1 | sound_sndmain.cpp_getChannelLevels_FUN_005ac990 | single incompatible_types: assigning to 'float *' from incompatible type 'void *'
HARD |   2 | sound_sndmain.cpp_getSfxSample_FUN_005a4c80 | 2 incompatible_types errors
HARD |   1 | sound_sndmain.cpp_loadStreamingSoundFile_FUN_005a5200 | single incompatible_types: no matching function for call to 'sound_sndmain_cpp_parseWavFile_FUN_005a3fe0'
HARD |   4 | sound_sndmain.cpp_mixResampleMonoToStereo_FUN_005a5e70 | 4 errors (type_error:4)
HARD |   4 | sound_sndmain.cpp_mixResampleStereoToStereo_FUN_005a5fb0 | 4 errors (type_error:4)
HARD |   8 | sound_sndmain.cpp_nextMixingBuffer_FUN_005a59c0 | 8 errors (type_error:7, undeclared_identifier:1)
HARD |   6 | sound_sndmain.cpp_parseWavFile_FUN_005a3fe0 | 6 errors (type_error:6)
HARD |   1 | sound_sndmain.cpp_startSfx_FUN_005a8e90 | single incompatible_types: no matching function for call to 'sound_sndmain_cpp_parseWavFile_FUN_005a3fe0'
HARD |   6 | sound_sndmain.cpp_startSoundThread_FUN_005abc00 | 6 errors (type_error:6)
HARD |   2 | sound_sndwav.cpp_staticInit_FUN_005b0670 | 2 errors (cast_error:2)
HARD |   1 | wincore_winrun.cpp_winMain_FUN_005f3680 | single incompatible_types: assigning to 'HBRUSH' (aka 'HBRUSH__ *') from incompatible type 'LPVOID' (aka 'void *')
JUNK |  12 | core_gabriela.cpp_CGabriella_process_FUN_004d2ea0 | float<->pointer cast errors (11x) - stack slot reuse
JUNK |   1 | core_gabriela.cpp_CGabriella_updateWeaponAndAimAnimation_FUN_004d4d80 | function-type-to-data assignment (1x)
JUNK |  19 | core_ghoul.cpp_CGhoul_process_FUN_004e6600 | float<->pointer cast errors (16x) - stack slot reuse; decompiler emitted garbage tokens ('code' identifier); high error count (19) with 3 different error types
JUNK |   2 | core_haystack.cpp_CHaystack_process_FUN_004f0e40 | function-type-to-data assignment (1x)
JUNK |   2 | core_hero.cpp_CHero_tryApproachNearbyActor_FUN_004f33b0 | float<->pointer cast errors (2x) - stack slot reuse
JUNK |   2 | core_icepick.cpp_CIcePick_process_FUN_004f80b0 | function-type-to-data assignment (1x)
JUNK |   3 | core_imp.cpp_CImp_process_FUN_004f9c30 | float<->pointer cast errors (2x) - stack slot reuse
JUNK |   3 | core_msnedit.cpp_buildActorClassHierarchy_FUN_00537330 | float<->pointer cast errors (1x) - stack slot reuse
JUNK |   1 | core_platfrm.cpp_CPlatform_process_FUN_0054cc30 | float<->pointer cast errors (1x) - stack slot reuse
JUNK |   3 | core_scat.cpp_CScat_process_FUN_005571f0 | function-type-to-data assignment (1x)
JUNK |   4 | core_scat.cpp_CScat_updateWeaponState_FUN_00558060 | float<->pointer cast errors (2x) - stack slot reuse
JUNK |   2 | core_set.cpp_CDemonSet_buildDisplayList_FUN_0056fbd0 | float<->pointer cast errors (1x) - stack slot reuse
JUNK |   3 | core_set.cpp_CDemonSet_lightVerticies_FUN_0056eac0 | float<->pointer cast errors (2x) - stack slot reuse
JUNK |  12 | core_set.cpp_CDemonSet_processActors_FUN_0056b810 | float<->pointer cast errors (10x) - stack slot reuse
JUNK |   6 | core_set.cpp_CDemonSet_setLightingParameters_FUN_0056d380 | float<->pointer cast errors (6x) - stack slot reuse
JUNK |   2 | core_setcolid.cpp_CDemonSet_testCylinderCollision_FUN_00573470 | float<->pointer cast errors (1x) - stack slot reuse
JUNK |  19 | core_skeledit.cpp_CDeformableModelInstance_viewModel_FUN_005968b0 | high error count (19) with 3 different error types
JUNK |   1 | core_skeleton.cpp_CDeformableModelInstance_aimBoneAtTarget_FUN_0059fdd0 | float<->pointer cast errors (1x) - stack slot reuse
JUNK |   2 | core_skeleton.cpp_CDeformableModelInstance_blendMotion_FUN_0059eb50 | float<->pointer cast errors (1x) - stack slot reuse
JUNK |   4 | core_skeleton.cpp_CDeformableModelInstance_updateMotion_FUN_0059e0a0 | float<->pointer cast errors (1x) - stack slot reuse
JUNK |   7 | core_smiley.cpp_CSmiley_process_FUN_005a2800 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   9 | core_stranger.cpp_CStranger_computeWeaponAttachXForm_FUN_005c07b0 | float<->pointer cast errors (8x) - stack slot reuse
JUNK |   1 | core_stranger.cpp_CStranger_extractTurnPose_FUN_005bf720 | function-type-to-data assignment (1x)
JUNK |  19 | core_stranger.cpp_CStranger_processFrame_FUN_005bb960 | float<->pointer cast errors (16x) - stack slot reuse
JUNK |   3 | core_stranger.cpp_CStranger_processMotionEvents_FUN_005bdd20 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   2 | core_svetlana.cpp_CSvetlana_process_FUN_005d8ba0 | function-type-to-data assignment (1x)
JUNK |  19 | core_vampboss.cpp_CVampireBoss_process_FUN_005e5970 | float<->pointer cast errors (19x) - stack slot reuse
JUNK |   1 | core_xform.cpp_lerpMatrix3x4_FUN_005f7140 | float<->pointer cast errors (1x) - stack slot reuse
JUNK |  18 | core_zombie.cpp_CZombie_process_FUN_005f9470 | float<->pointer cast errors (5x) - stack slot reuse
JUNK |   5 | engine_3d.c_renderPolygonAdaptiveDepthMode_FUN_00404ae0 | function-type-to-data assignment (4x)
JUNK |   2 | engine_dosio.c_findFile_FUN_00481760 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   2 | engine_drender.cpp_CDemonRenderer_processCapturedFaces_FUN_0048da80 | function-type-to-data assignment (2x)
JUNK |   3 | shape_superopt.cpp_CObj_addPolygons_FUN_005d2410 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   3 | shape_superopt.cpp_CObj_allocatePolygons_FUN_005d2320 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   2 | shape_superopt.cpp_CObj_appendTo_FUN_005d2720 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   2 | shape_superopt.cpp_CObj_copyFrom_FUN_005d2650 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   2 | shape_superopt.cpp_CObj_hasPolyWithMaterial_FUN_005d4110 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   2 | shape_superopt.cpp_CObj_isClosedManifold_FUN_005d4070 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   2 | shape_superopt.cpp_CObj_projectAllPlanarUVs_FUN_005d3e40 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   2 | shape_superopt.cpp_CObj_restoreVertexPositionsWithFlag_FUN_005d38b0 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   2 | shape_superopt.cpp_CObj_saveVertexPositionsWithFlag_FUN_005d37b0 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   2 | shape_superopt.cpp_CObj_setAllPolyMaterialIds_FUN_005d3ed0 | decompiler emitted garbage tokens ('code' identifier)
JUNK |  12 | shape_superopt.cpp_COptimize_findCoplanarPolygons_FUN_005d7460 | decompiler emitted garbage tokens ('code' identifier)
JUNK |  10 | shape_superopt.cpp_optimizeCubeTriList_FUN_005d77a0 | high error count (10) with 3 different error types
JUNK |  15 | sound_snddx.cpp_CDirectSoundDevice_initPropertySet_FUN_005ae660 | decompiler emitted garbage tokens ('code' identifier); high error count (15) with 4 different error types
JUNK |   2 | sound_snddx.cpp_CDirectSoundDevice_reset_FUN_005ae4b0 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   7 | sound_snddx.cpp_CDirectSoundDevice_setMode_FUN_005ae830 | decompiler emitted garbage tokens ('code' identifier)
JUNK |   7 | sound_sndwav.cpp_CWavInDevice_setMode_FUN_005b0f70 | decompiler emitted garbage tokens ('code' identifier)
