name,address,virtual_file,lines,suspect_count,suspect_types,complexity_score
cockpit_pkbmpset.cpp_CPackedBitmapSet_init_FUN_0054bd00,0054bd00,cockpit/pkbmpset.cpp,22,0,,22
cockpit_pkbmpset.cpp_CPackedBitmapSet_reloadStoredPBGFile_FUN_0054c4d0,0054c4d0,cockpit/pkbmpset.cpp,8,2,unaffected_reg,33
cockpit_pkbmpset.cpp_CPackedBitmapSet_applyPaletteOrReload_FUN_0054c660,0054c660,cockpit/pkbmpset.cpp,20,0,,20
cockpit_pkbmpset.cpp_CPackedBitmapSet_ctor_FUN_0054bcd0,0054bcd0,cockpit/pkbmpset.cpp,10,0,,10
cockpit_pkbmpset.cpp_CPackedBitmapSet_loadPBMFileRange_FUN_0054c3d0,0054c3d0,cockpit/pkbmpset.cpp,21,0,,21
cockpit_pkbmpset.cpp_alignTo4ByteBoundary_FUN_0054bcc0,0054bcc0,cockpit/pkbmpset.cpp,4,0,,4
cockpit_pkbmpset.cpp_CPackedBitmapSet_doNothing_FUN_0054c7c0,0054c7c0,cockpit/pkbmpset.cpp,4,0,,4
cockpit_pkbmpset.cpp_CPackedBitmapSet_loadByFilenameAndIndex_FUN_0054c500,0054c500,cockpit/pkbmpset.cpp,50,0,,50
cockpit_pkbmpset.cpp_CPackedBitmapSet_getTotalMemoryUsage_FUN_0054c6a0,0054c6a0,cockpit/pkbmpset.cpp,20,0,,20
cockpit_pkbmpset.cpp_CPackedBitmapSet_loadJoinedRAW_FUN_0054bf40,0054bf40,cockpit/pkbmpset.cpp,70,0,,70
cockpit_pkbmpset.cpp_CPackedBitmapSet_applyPaletteToAllBitmaps_FUN_0054c620,0054c620,cockpit/pkbmpset.cpp,16,0,,16
cockpit_pkbmpset.cpp_CPackedBitmapSet_ensureBitmapLoaded_FUN_0054c72e,0054c72e,cockpit/pkbmpset.cpp,20,0,,20
cockpit_pkbmpset.cpp_CPackedBitmapSet_setFilename_FUN_0054c6f0,0054c6f0,cockpit/pkbmpset.cpp,6,0,,6
cockpit_pkbmpset.cpp_CPackedBitmapSet_alloc_FUN_0054bdb0,0054bdb0,cockpit/pkbmpset.cpp,27,0,,27
cockpit_pkbmpset.cpp_CPackedBitmapSet_loadBitmapSetFromRange_FUN_0054be70,0054be70,cockpit/pkbmpset.cpp,24,1,unknown_field,39
cockpit_pkbmpset.cpp_CPackedBitmapSet_reset_FUN_0054bd60,0054bd60,cockpit/pkbmpset.cpp,11,1,param_count_too_few,26
cockpit_pkbmpset.cpp_CPackedBitmapSet_loadStoredACTFile_FUN_0054c710,0054c710,cockpit/pkbmpset.cpp,6,0,,6
cockpit_pkbmpset.cpp_CPackedBitmapSet_reload_FUN_0054c1e0,0054c1e0,cockpit/pkbmpset.cpp,62,6,param_count_too_few|stack_param,132
cockpit_pkbmpset.cpp_CPackedBitmapSet_loadPBGFileComplete_FUN_0054c480,0054c480,cockpit/pkbmpset.cpp,13,6,param_count_too_many|unnamed_param,83
cockpit_pkbmpset.cpp_CPackedBitmapSet_loadACTAndApplyToBitmapSet_FUN_0054c5d0,0054c5d0,cockpit/pkbmpset.cpp,7,0,,7
cockpit_pkbmpset.cpp_CPackedBitmapSet_doNothing_FUN_0054c7d0,0054c7d0,cockpit/pkbmpset.cpp,4,0,,4
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredWrapper_FUN_004895c0,004895c0,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_getFontMaxWidth_FUN_0048a6a0,0048a6a0,cockpit/drawsurf.cpp,4,0,,4
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredInBoundsWrapper_FUN_00489830,00489830,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawAnimatedCenteredRectangle_FUN_004889b0,004889b0,cockpit/drawsurf.cpp,16,0,,16
cockpit_drawsurf.cpp_CDrawSurface_setColor_FUN_00487010,00487010,cockpit/drawsurf.cpp,53,1,warning_unreachable,68
cockpit_drawsurf.cpp_CDrawSurface_setColorGreen_FUN_004873d0,004873d0,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_setDashAnimationThreshold_FUN_00488ac0,00488ac0,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawTextRightAlignedVCenteredWrapper_FUN_00489690,00489690,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawSolidRectangle_FUN_00488630,00488630,cockpit/drawsurf.cpp,14,2,decompiler_intrinsic,39
cockpit_drawsurf.cpp_CDrawSurface_drawInsetRectangle_FUN_00488740,00488740,cockpit/drawsurf.cpp,10,0,,10
cockpit_drawsurf.cpp_CDrawSurface_fillFullSurface_FUN_00488c70,00488c70,cockpit/drawsurf.cpp,6,0,,6
cockpit_drawsurf.cpp_CDrawSurface_drawClosedPolyline_FUN_00489090,00489090,cockpit/drawsurf.cpp,21,0,,21
cockpit_drawsurf.cpp_CDrawSurface_drawTextCentered_FUN_00489590,00489590,cockpit/drawsurf.cpp,6,1,param_count_too_few,21
cockpit_drawsurf.cpp_CDrawSurface_drawRectangleOutline_FUN_004884d0,004884d0,cockpit/drawsurf.cpp,8,0,,8
cockpit_drawsurf.cpp_CDrawSurface_drawTextRightAlignedVariantPrintf_FUN_00489520,00489520,cockpit/drawsurf.cpp,12,3,param_count_too_few|stack_param,52
cockpit_drawsurf.cpp_computeCohenSutherlandOutcode_FUN_00487de0,00487de0,cockpit/drawsurf.cpp,15,0,,15
cockpit_drawsurf.cpp_CDrawSurface_setColorRGB_FUN_00487220,00487220,cockpit/drawsurf.cpp,40,1,warning_unreachable,55
cockpit_drawsurf.cpp_CDrawSurface_drawRectangleOutline_FUN_004878e0,004878e0,cockpit/drawsurf.cpp,12,0,,12
cockpit_drawsurf.cpp_getDashAnimationThreshold_FUN_00488aa0,00488aa0,cockpit/drawsurf.cpp,4,0,,4
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredFullHeight_FUN_00489b60,00489b60,cockpit/drawsurf.cpp,6,1,param_count_too_few,21
cockpit_drawsurf.cpp_CDrawSurface_drawVerticalLine_FUN_00488230,00488230,cockpit/drawsurf.cpp,86,5,pointer_cast,141
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredFullSurfacePrintf_FUN_00489c40,00489c40,cockpit/drawsurf.cpp,10,2,param_count_too_few|stack_ref,40
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredInAreaWithWidthPrintf_FUN_00489a30,00489a30,cockpit/drawsurf.cpp,11,2,param_count_too_few|stack_ref,41
cockpit_drawsurf.cpp_CDrawSurface_drawTextRightAlignedVCentered_FUN_00489660,00489660,cockpit/drawsurf.cpp,6,1,param_count_too_few,21
cockpit_drawsurf.cpp_CDrawSurface_plotPixel_FUN_004874d0,004874d0,cockpit/drawsurf.cpp,60,2,pointer_cast,85
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredFullHeightWrapper_FUN_00489b90,00489b90,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawCircleFromTopLeft_FUN_00487820,00487820,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_clipLine_FUN_00487e20,00487e20,cockpit/drawsurf.cpp,121,18,register_param,306
cockpit_drawsurf.cpp_CDrawSurface_setColorLightGray_FUN_004874a0,004874a0,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawFullSurface_FUN_004886a0,004886a0,cockpit/drawsurf.cpp,6,0,,6
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredFullHeightPrintf_FUN_00489bb0,00489bb0,cockpit/drawsurf.cpp,10,1,stack_ref,25
cockpit_drawsurf.cpp_CDrawSurface_drawTextRightAlignedVariant_FUN_004894c0,004894c0,cockpit/drawsurf.cpp,6,1,param_count_too_few,21
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredInBounds_FUN_00489800,00489800,cockpit/drawsurf.cpp,6,1,param_count_too_few,21
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredInAreaWrapper_FUN_00489910,00489910,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawCircleFromBottomRight_FUN_004878b0,004878b0,cockpit/drawsurf.cpp,6,0,,6
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredBoth_FUN_00489730,00489730,cockpit/drawsurf.cpp,6,1,param_count_too_few,21
cockpit_drawsurf.cpp_CDrawSurface_drawLineBresenham_FUN_00487ad0,00487ad0,cockpit/drawsurf.cpp,64,0,,64
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredFullWidth_FUN_00489ab0,00489ab0,cockpit/drawsurf.cpp,6,1,param_count_too_few,21
cockpit_drawsurf.cpp_CDrawSurface_drawHorizontalLineWithEffect_FUN_00487630,00487630,cockpit/drawsurf.cpp,36,2,pointer_cast,61
cockpit_drawsurf.cpp_CDrawSurface_fillPoly_FUN_00488cd0,00488cd0,cockpit/drawsurf.cpp,195,18,pointer_cast,380
cockpit_drawsurf.cpp_CDrawSurface_getCurrentFontMaxWidth_FUN_00489ce0,00489ce0,cockpit/drawsurf.cpp,7,0,,7
cockpit_drawsurf.cpp_CDrawSurface_fillRectangle_FUN_00488ad0,00488ad0,cockpit/drawsurf.cpp,88,3,pointer_cast,123
cockpit_drawsurf.cpp_setCurrentFont_FUN_004874c0,004874c0,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_setColorCyan_FUN_00487450,00487450,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredInBoundsPrintf_FUN_00489860,00489860,cockpit/drawsurf.cpp,12,3,param_count_too_few|stack_param,52
cockpit_drawsurf.cpp_CDrawSurface_drawCircleFromBottomLeft_FUN_00487880,00487880,cockpit/drawsurf.cpp,6,0,,6
cockpit_drawsurf.cpp_getDashLength_FUN_00488a90,00488a90,cockpit/drawsurf.cpp,4,0,,4
cockpit_drawsurf.cpp_CDrawSurface_drawCircle_FUN_00487730,00487730,cockpit/drawsurf.cpp,38,0,,38
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredInArea_FUN_004898e0,004898e0,cockpit/drawsurf.cpp,6,1,param_count_too_few,21
cockpit_drawsurf.cpp_CDrawSurface_drawHorizontalLine_FUN_00488110,00488110,cockpit/drawsurf.cpp,59,1,pointer_cast,74
cockpit_drawsurf.cpp_CDrawSurface_init_FUN_00486ee0,00486ee0,cockpit/drawsurf.cpp,45,1,param_count_too_few,60
cockpit_drawsurf.cpp_CDrawSurface_getCharWidth_FUN_00489ca0,00489ca0,cockpit/drawsurf.cpp,13,0,,13
cockpit_drawsurf.cpp_CDrawSurface_ctor_FUN_00486e70,00486e70,cockpit/drawsurf.cpp,6,0,,6
cockpit_drawsurf.cpp_CDrawSurface_drawAntiAliasedLine_FUN_00488410,00488410,cockpit/drawsurf.cpp,27,0,,27
cockpit_drawsurf.cpp_CDrawSurface_setColorBlue_FUN_004873f0,004873f0,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawClippedLine_FUN_00487990,00487990,cockpit/drawsurf.cpp,16,0,,16
cockpit_drawsurf.cpp_CDrawSurface_drawAnimatedDashedLine_FUN_004887a0,004887a0,cockpit/drawsurf.cpp,58,2,decompiler_intrinsic,83
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredFullWidthWrapper_FUN_00489ad0,00489ad0,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_setColorYellow_FUN_00487410,00487410,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_getTextWidth_FUN_00489d00,00489d00,cockpit/drawsurf.cpp,10,0,,10
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredPrintf_FUN_004895f0,004895f0,cockpit/drawsurf.cpp,11,3,param_count_too_few|stack_param,51
cockpit_drawsurf.cpp_CDrawSurface_drawClippedDashedLine_FUN_00487a30,00487a30,cockpit/drawsurf.cpp,16,0,,16
cockpit_drawsurf.cpp_CDrawSurface_setColorDarkGray_FUN_00487470,00487470,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawTextRightAlignedVCenteredPrintf_FUN_004896c0,004896c0,cockpit/drawsurf.cpp,12,3,param_count_too_few|stack_param,52
cockpit_drawsurf.cpp_CDrawSurface_renderPackedBitmap_FUN_00488c90,00488c90,cockpit/drawsurf.cpp,7,0,,7
cockpit_drawsurf.cpp_CDrawSurface_drawSurfaceBorder_FUN_00488530,00488530,cockpit/drawsurf.cpp,6,0,,6
cockpit_drawsurf.cpp_CDrawSurface_drawTextRightAlignedPrintf_FUN_00489450,00489450,cockpit/drawsurf.cpp,10,2,param_count_too_few|stack_ref,40
cockpit_drawsurf.cpp_CDrawSurface_drawTextWithAlignment_FUN_00489120,00489120,cockpit/drawsurf.cpp,101,1,param_count_too_few,116
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredBothWrapper_FUN_00489760,00489760,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_setColorBlack_FUN_00487380,00487380,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_ctor_FUN_00486ea0,00486ea0,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredInAreaWithWidthWrapper_FUN_00489a00,00489a00,cockpit/drawsurf.cpp,6,0,,6
cockpit_drawsurf.cpp_CDrawSurface_setColorRed_FUN_004873b0,004873b0,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredInAreaWithWidth_FUN_004899c0,004899c0,cockpit/drawsurf.cpp,6,0,,6
cockpit_drawsurf.cpp_CDrawSurface_drawTextRightAlignedWrapper_FUN_00489420,00489420,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawCircleFromTopRight_FUN_00487850,00487850,cockpit/drawsurf.cpp,6,0,,6
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredBothPrintf_FUN_00489790,00489790,cockpit/drawsurf.cpp,11,3,param_count_too_few|stack_param,51
cockpit_drawsurf.cpp_CDrawSurface_setColorMagenta_FUN_00487430,00487430,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_setDashLength_FUN_00488ab0,00488ab0,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredFullSurface_FUN_00489c20,00489c20,cockpit/drawsurf.cpp,6,0,,6
cockpit_drawsurf.cpp_CDrawSurface_drawAnimatedInsetRectangle_FUN_00488a30,00488a30,cockpit/drawsurf.cpp,10,0,,10
cockpit_drawsurf.cpp_CDrawSurface_drawTextRightAligned_FUN_004893f0,004893f0,cockpit/drawsurf.cpp,6,0,,6
cockpit_drawsurf.cpp_CDrawSurface_drawCenteredRectangle_FUN_004886c0,004886c0,cockpit/drawsurf.cpp,16,0,,16
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredInAreaPrintf_FUN_00489940,00489940,cockpit/drawsurf.cpp,11,2,param_count_too_few|stack_ref,41
cockpit_drawsurf.cpp_CDrawSurface_drawTextRightAlignedVariantWrapper_FUN_004894f0,004894f0,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_setColorWhite_FUN_00487390,00487390,cockpit/drawsurf.cpp,5,0,,5
cockpit_drawsurf.cpp_CDrawSurface_drawDashedLine_FUN_00487bc0,00487bc0,cockpit/drawsurf.cpp,91,2,decompiler_intrinsic,116
cockpit_drawsurf.cpp_CDrawSurface_drawTextCenteredFullWidthPrintf_FUN_00489af0,00489af0,cockpit/drawsurf.cpp,11,2,stack_param,36
cockpit_drawsurf.cpp_CDrawSurface_drawRectangleBetweenPoints_FUN_004885d0,004885d0,cockpit/drawsurf.cpp,10,0,,10
cockpit_drawsurf.cpp_CDrawSurface_drawCenteredRectangle_FUN_00488550,00488550,cockpit/drawsurf.cpp,16,0,,16
cockpit_drawsurf.cpp_CDrawSurface_drawAnimatedFullSurface_FUN_00488990,00488990,cockpit/drawsurf.cpp,6,0,,6
cockpit_drawsurf.cpp_testDrawingSurface_FUN_00489d30,00489d30,cockpit/drawsurf.cpp,177,0,,177
cockpit_drawsurf.cpp_CDrawSurface_setColorGray_FUN_00487480,00487480,cockpit/drawsurf.cpp,5,0,,5
cockpit_pkbitmap.cpp_CPackedBitmap_openPBMFile_FUN_0054b860,0054b860,cockpit/pkbitmap.cpp,22,0,,22
cockpit_pkbitmap.cpp_CPackedBitmap_copyRawDataToCompressedRuns_FUN_0054b0e0,0054b0e0,cockpit/pkbitmap.cpp,46,2,pointer_cast,71
cockpit_pkbitmap.cpp_CPackedBitmap_renderClippedRegion_FUN_0054ab30,0054ab30,cockpit/pkbitmap.cpp,64,4,pointer_cast,109
cockpit_pkbitmap.cpp_CPackedBitmap_copyToBufferAtPosition_FUN_0054afb0,0054afb0,cockpit/pkbitmap.cpp,13,0,,13
cockpit_pkbitmap.cpp_CPackedBitmap_free_FUN_0054a8e0,0054a8e0,cockpit/pkbitmap.cpp,12,1,param_count_too_few,27
cockpit_pkbitmap.cpp_CPackedBitmap_copyNoClip_FUN_0054ae70,0054ae70,cockpit/pkbitmap.cpp,61,2,param_count_too_few|pointer_cast,91
cockpit_pkbitmap.cpp_CPackedBitmap_getWidth_FUN_0054c7a0,0054c7a0,cockpit/pkbitmap.cpp,4,0,,4
cockpit_pkbitmap.cpp_CPackedBitmap_renderToScreenBuffer_FUN_0054aa20,0054aa20,cockpit/pkbitmap.cpp,42,2,pointer_cast,67
cockpit_pkbitmap.cpp_CPackedBitmap_loadPBMFile_FUN_0054b910,0054b910,cockpit/pkbitmap.cpp,6,0,,6
cockpit_pkbitmap.cpp_CPackedBitmap_loadPBGFile_FUN_0054bb40,0054bb40,cockpit/pkbitmap.cpp,49,4,unnamed_param,94
cockpit_pkbitmap.cpp_CPackedBitmap_setFilename_FUN_0054a990,0054a990,cockpit/pkbitmap.cpp,6,0,,6
cockpit_pkbitmap.cpp_CPackedBitmap_init_FUN_0054a840,0054a840,cockpit/pkbitmap.cpp,9,2,unaffected_reg,34
cockpit_pkbitmap.cpp_CPackedBitmap_load_FUN_0054b190,0054b190,cockpit/pkbitmap.cpp,107,4,pointer_cast|stack_param|undefined_type,162
cockpit_pkbitmap.cpp_CPackedBitmap_getPixelValue_FUN_0054a9b0,0054a9b0,cockpit/pkbitmap.cpp,16,3,pointer_cast,51
cockpit_pkbitmap.cpp_CPackedBitmap_writePBGHeader_FUN_0054b930,0054b930,cockpit/pkbitmap.cpp,27,0,,27
cockpit_pkbitmap.cpp_CPackedBitmap_getTotalMemoryUsage_FUN_0054a970,0054a970,cockpit/pkbitmap.cpp,7,0,,7
cockpit_pkbitmap.cpp_CPackedBitmap_freePackedData_FUN_0054a940,0054a940,cockpit/pkbitmap.cpp,10,0,,10
cockpit_pkbitmap.cpp_CPackedBitmap_applyACTPalette_FUN_0054b3f0,0054b3f0,cockpit/pkbitmap.cpp,7,0,,7
cockpit_pkbitmap.cpp_CPackedBitmap_dtor_FUN_0054a890,0054a890,cockpit/pkbitmap.cpp,5,0,,5
cockpit_pkbitmap.cpp_CPackedBitmap_getHeight_FUN_0054c7b0,0054c7b0,cockpit/pkbitmap.cpp,4,0,,4
cockpit_pkbitmap.cpp_CPackedBitmap_applyPalette_FUN_0054b4a0,0054b4a0,cockpit/pkbitmap.cpp,5,0,,5
cockpit_pkbitmap.cpp_CPackedBitmap_readPBMFile_FUN_0054b690,0054b690,cockpit/pkbitmap.cpp,96,0,,96
cockpit_pkbitmap.cpp_CPackedBitmap_renderWithGlobalClipping_FUN_0054acb0,0054acb0,cockpit/pkbitmap.cpp,39,0,,39
cockpit_pkbitmap.cpp_CPackedBitmap_ctor_FUN_0054a820,0054a820,cockpit/pkbitmap.cpp,6,0,,6
cockpit_pkbitmap.cpp_CPackedBitmap_loadByFileExtension_FUN_0054b4b0,0054b4b0,cockpit/pkbitmap.cpp,31,0,,31
cockpit_pkbitmap.cpp_CPackedBitmap_writePBMFile_FUN_0054b5c0,0054b5c0,cockpit/pkbitmap.cpp,36,2,pointer_cast,61
cockpit_pkbitmap.cpp_CPackedBitmap_renderIfIntersectsRect_FUN_0054adb0,0054adb0,cockpit/pkbitmap.cpp,36,1,param_count_too_few,51
cockpit_pkbitmap.cpp_CPackedBitmap_reset_FUN_0054a8b0,0054a8b0,cockpit/pkbitmap.cpp,8,1,param_count_too_few,23
cockpit_pkbitmap.cpp_CPackedBitmap_applyPaletteToPackedData_FUN_0054b440,0054b440,cockpit/pkbitmap.cpp,26,2,pointer_cast,51
cockpit_pkbitmap.cpp_CPackedBitmap_parsePBGFile_FUN_0054b9b0,0054b9b0,cockpit/pkbitmap.cpp,89,6,unnamed_param,154
cockpit_pkbitmap.cpp_CPackedBitmap_loadAndCompressBitmap_FUN_0054b080,0054b080,cockpit/pkbitmap.cpp,17,0,,17
cockpit_pkbitmap.cpp_CPackedBitmap_reloadFromBitmapFile_FUN_0054b000,0054b000,cockpit/pkbitmap.cpp,16,1,param_count_too_many,31
cockpit_pkbitmap.cpp_CPackedBitmap_saveToPBMFile_FUN_0054b520,0054b520,cockpit/pkbitmap.cpp,17,0,,17
cockpit_ckptutil.c_blitSimpleSprite_FUN_00432540,00432540,cockpit/ckptutil.c,55,9,pointer_cast,150
cockpit_ckptutil.c_mirrorBitmapHorizontally_FUN_00433160,00433160,cockpit/ckptutil.c,32,4,pointer_cast|stack_param,82
cockpit_ckptutil.c_rasterizeEdgeEndpoints_FUN_004336e0,004336e0,cockpit/ckptutil.c,36,0,,36
cockpit_ckptutil.c_saveEdgeListFile_FUN_00433480,00433480,cockpit/ckptutil.c,56,1,pointer_cast,71
cockpit_ckptutil.c_expandIndexedTo16Bit_FUN_00431410,00431410,cockpit/ckptutil.c,45,12,decompiler_intrinsic|pointer_cast,175
cockpit_ckptutil.c_blitUnifiedSprite_FUN_00432300,00432300,cockpit/ckptutil.c,89,13,pointer_cast,224
cockpit_ckptutil.c_traceConnectedEdges_FUN_00434af0,00434af0,cockpit/ckptutil.c,353,30,pointer_cast|stack_param,663
cockpit_ckptutil.c_putPixel_FUN_004345c0,004345c0,cockpit/ckptutil.c,21,0,,21
cockpit_ckptutil.c_rotateCircularBitmap_FUN_00433030,00433030,cockpit/ckptutil.c,96,11,pointer_cast,211
cockpit_ckptutil.c_generateScrollHeightMap_FUN_00432df0,00432df0,cockpit/ckptutil.c,87,2,pointer_cast,112
cockpit_ckptutil.c_blitVerticalColumn_FUN_00432a10,00432a10,cockpit/ckptutil.c,37,3,pointer_cast,72
cockpit_ckptutil.c_blitFullScreen_FUN_00432b30,00432b30,cockpit/ckptutil.c,6,0,,6
cockpit_ckptutil.c_getColorConversionFunction_FUN_00431760,00431760,cockpit/ckptutil.c,13,0,,13
cockpit_ckptutil.c_blitSpanBasedSpriteClipped_FUN_00431f40,00431f40,cockpit/ckptutil.c,80,15,param_count_too_few|pointer_cast,240
cockpit_ckptutil.c_flipEdgeArrayHorizontally_FUN_004355c0,004355c0,cockpit/ckptutil.c,46,0,,46
cockpit_ckptutil.c_blitSpanBasedSprite_FUN_00431d00,00431d00,cockpit/ckptutil.c,84,14,pointer_cast,229
cockpit_ckptutil.c_mmxOptimizedMemcpy_FUN_00431622,00431622,cockpit/ckptutil.c,82,11,mmx_assembly|pointer_cast,202
cockpit_ckptutil.c_optimizedMemcpy_FUN_00431528,00431528,cockpit/ckptutil.c,83,14,decompiler_intrinsic|pointer_cast,233
cockpit_ckptutil.c_blitSpanBasedSpriteVerticallyClipped_FUN_00432b60,00432b60,cockpit/ckptutil.c,65,4,pointer_cast,110
cockpit_ckptutil.c_blitDualModeSprite_FUN_004326a0,004326a0,cockpit/ckptutil.c,74,9,param_count_too_few|pointer_cast,174
cockpit_ckptutil.c_blitRectangleClipped_FUN_00432190,00432190,cockpit/ckptutil.c,51,6,pointer_cast,116
cockpit_ckptutil.c_get16BitConversionFunction_FUN_004317a0,004317a0,cockpit/ckptutil.c,4,0,,4
cockpit_ckptutil.c_loadBitmapWithPalette_FUN_004317b0,004317b0,cockpit/ckptutil.c,21,0,,21
cockpit_ckptutil.c_basicIndexedTo16Bit_FUN_00431730,00431730,cockpit/ckptutil.c,16,2,pointer_cast,41
cockpit_ckptutil.c_blendPixelWithHardwarePalette_FUN_00433f50,00433f50,cockpit/ckptutil.c,82,15,decompiler_intrinsic|pointer_cast,242
cockpit_ckptutil.c_getRGBConvertersionFunction_FUN_00431770,00431770,cockpit/ckptutil.c,4,0,,4
cockpit_ckptutil.c_loadEdgeListFile_FUN_004331f0,004331f0,cockpit/ckptutil.c,71,0,,71
cockpit_ckptutil.c_expandIndexedToRGB_FUN_004314fa,004314fa,cockpit/ckptutil.c,16,2,pointer_cast,41
cockpit_ckptutil.c_blitWithTransparencyFallback_FUN_00432d00,00432d00,cockpit/ckptutil.c,27,1,pointer_cast,42
cockpit_ckptutil.c_generateTransparencySpans_FUN_00435730,00435730,cockpit/ckptutil.c,79,0,,79
cockpit_ckptutil.c_loadACTPaletteFile_FUN_00431ac0,00431ac0,cockpit/ckptutil.c,84,1,param_count_too_few,99
cockpit_ckptutil.c_FUN_004338f0,004338f0,cockpit/ckptutil.c,34,21,stack_param,249
cockpit_ckptutil.c_loadSingleEdgeList_FUN_00433440,00433440,cockpit/ckptutil.c,9,0,,9
cockpit_ckptutil.c_applyColorPalette_FUN_004319b0,00431830,cockpit/ckptutil.c,9,0,,9
cockpit_ckptutil.c_blendPixelWithSourcePalette_FUN_004342f0,004342f0,cockpit/ckptutil.c,58,8,decompiler_intrinsic|pointer_cast,148
cockpit_ckptutil.c_isLineClippingDisabled_FUN_00434660,00434660,cockpit/ckptutil.c,4,1,param_count_too_few,19
cockpit_ckptutil.c_getOptimizedMemcpyFunction_FUN_00431780,00431780,cockpit/ckptutil.c,7,0,,7
cockpit_ckptutil.c_buildHardwarePalettes_FUN_00431c00,00431c00,cockpit/ckptutil.c,41,3,pointer_cast|warning_unreachable,81
cockpit_ckptutil.c_renderEdgeArrayWithBufferLookup_FUN_00433820,00433820,cockpit/ckptutil.c,19,0,,19
cockpit_ckptutil.c_blitHorizontallyClippedSprite_FUN_004328d0,004328d0,cockpit/ckptutil.c,42,6,pointer_cast,107
cockpit_ckptutil.c_setLineBlendingDisabled_FUN_00434670,00434670,cockpit/ckptutil.c,5,0,,5
cockpit_ckptutil.c_loadACTToIndexedPalette_FUN_00431a30,00431a30,cockpit/ckptutil.c,22,1,stack_ref,37
cockpit_ckptutil.c_setLineClippingDisabled_FUN_00434680,00434680,cockpit/ckptutil.c,5,0,,5
cockpit_ckptutil.c_drawLineAAWithBlending_FUN_004339c0,004339c0,cockpit/ckptutil.c,98,0,,98
cockpit_ckptutil.c_readBitmapFile_FUN_00431870,00431870,cockpit/ckptutil.c,32,0,,32
cockpit_ckptutil.c_copyBitmapRegion_FUN_00432860,00432860,cockpit/ckptutil.c,22,4,pointer_cast|stack_param,72
cockpit_ckptutil.c_applyActPalette_FUN_004319b0,004319b0,cockpit/ckptutil.c,18,1,pointer_cast,33
cockpit_ckptutil.c_setEdgeData_FUN_00434a50,00434a50,cockpit/ckptutil.c,18,2,pointer_cast,43
cockpit_ckptutil.c_rotateBitmap_FUN_00434870,00434870,cockpit/ckptutil.c,95,0,,95
cockpit_ckptutil.c_copyScreenRegion_FUN_00432d90,00432d90,cockpit/ckptutil.c,29,3,pointer_cast,64
