Sibling annotation report: nocturne.exe <- nocedit.exe
mapping: /home/aryie/Repositories/NocturneDecomp/research/13-sibling_struct_layout_diff/verified_mapping.json   min-confidence: 0.90   signatures: True
mode: APPLY   NAME_SIG=3186  SIG_ONLY=214  ALREADY=484  SKIP_CONF=694  SKIP_SHAPE=25  SKIP_NAMED=64  SKIP_TU=40

  00438a90 <- 0043e510  0.93  identical      support_codec.cpp_resetBitBuffer_FUN_00438a90
  00438ab0 <- 0043e530  0.99  identical      support_codec.cpp_readBitsFromStream_FUN_00438ab0
  00438c40 <- 0043e6c0  0.99  identical      support_codec.cpp_writeBitsToStream_FUN_00438c40
  00438d60 <- 0043e7e0  0.99  identical      support_codec.cpp_flushBitBuffer_FUN_00438d60
  00438dc0 <- 0043e840  0.99  identical      support_codec.cpp_extractBitsFromBuffer_FUN_00438dc0
  00438f20 <- 0043e9a0  0.93  identical      support_codec.cpp_CCodec_ctor_FUN_00438f20
  00438f30 <- 0043e9b0  0.99  identical      support_codec.cpp_CCodec_dtor_FUN_00438f30
  00438f90 <- 0043ea10  0.99  identical      support_codec.cpp_CCodec_process_FUN_00438f90
  00439000 <- 0043ea80  0.99  identical      support_codec.cpp_CCodec_processToBuffer_FUN_00439000
  004390b0 <- 0043eb30  0.99  identical      support_codec.cpp_CCodec_processFromBuffer_FUN_004390b0
  00439120 <- 0043eba0  0.99  identical      support_codec.cpp_CCodec_processBuffer_FUN_00439120
  004391b0 <- 0043ec30  0.99  identical      support_codec.cpp_CCodec_processFiles_FUN_004391b0
  004392d0 <- 0043ed50  0.99  identical      support_codec.cpp_CCodec_finalizeBuffer_FUN_004392d0
  00439350 <- 0043edd0  0.99  identical      support_codec.cpp_CLZWDictionary_ctor_FUN_00439350
  00439370 <- 0043edf0  0.78  identical      support_codec.cpp_CLZWDictionary_dtor_FUN_00439370
  00439390 <- 0043ee10  0.78  similar_size   support_codec.cpp_CLZWDictionary_free_FUN_00439390
  004393d0 <- 0043ee60  0.97  similar_size   support_codec.cpp_CLZWDictionary_init_FUN_004393d0
  00439450 <- 0043eef0  0.99  identical      support_codec.cpp_CLZWDictionary_initTable_FUN_00439450
  004394b0 <- 0043ef50  0.99  identical      support_codec.cpp_CLZWDictionary_findCode_FUN_004394b0
  004394f0 <- 0043ef90  0.99  identical      support_codec.cpp_CLZWDictionary_addNode_FUN_004394f0
  00439590 <- 0043f030  0.96  identical      support_codec.cpp_CLZWDictionary_readCodeFromStream_FUN_00439590
  00439630 <- 0043f0d0  0.96  identical      support_codec.cpp_CLZWDictionary_readCodeFromBuffer_FUN_00439630
  004396d0 <- 0043f170  0.99  identical      support_codec.cpp_CLZWDictionary_writeCodeBits_FUN_004396d0
  00439760 <- 0043f200  0.99  identical      support_codec.cpp_CLZWDictionary_writeCodeSequence_FUN_00439760
  004397d0 <- 0043f270  0.99  identical      support_codec.cpp_CLZWDictionary_decodeCodeToBuffer_FUN_004397d0
  00439830 <- 0043f2d0  0.99  identical      support_codec.cpp_CLZWCompress_ctor_FUN_00439830
  00439880 <- 0043f320  0.99  identical      support_codec.cpp_CLZWCompress_init_FUN_00439880
  004398c0 <- 0043f360  0.99  identical      support_codec.cpp_CLZWCompress_process_FUN_004398c0
  004399a0 <- 0043f440  0.99  identical      support_codec.cpp_CLZWCompress_finalize_FUN_004399a0
  004399f0 <- 0043f490  0.99  identical      support_codec.cpp_CLZWDecompress_ctor_FUN_004399f0
  00439a30 <- 0043f4d0  0.99  identical      support_codec.cpp_CLZWDecompress_init_FUN_00439a30
  00439a70 <- 0043f510  0.99  identical      support_codec.cpp_CLZWDecompress_process_FUN_00439a70
  00439af0 <- 0043f590  0.99  identical      support_codec.cpp_CLZWDecompress_finalize_FUN_00439af0
  00439b30 <- 0043f5d0  0.99  identical      support_codec.cpp_CLZWDecompress_processBuffer_FUN_00439b30
  00439bf0 <- 0043f690  0.99  identical      support_codec.cpp_CLZWDecompress_isDictionaryEmpty_FUN_00439bf0
  00439c10 <- 0043f6b0  0.90  identical      support_codec.cpp_CLZWDecompress_dtor_FUN_00439c10
  00439c70 <- 0043f710  0.90  identical      support_codec.cpp_CLZWCompress_dtor_FUN_00439c70
  00439da0 <- 0043f850  0.90  same_mnemonics core_colonel.cpp_CColonel_setup_FUN_00439da0
  0043a470 <- 0043ff20  0.80  same_mnemonics core_colonel.cpp_CColonel_processAI_FUN_0043a470
  0043ab20 <- 004405d0  0.90  same_mnemonics core_colonel.cpp_CColonel_isWeaponDrawn_FUN_0043ab20
  0043ab30 <- 004405e0  0.90  same_mnemonics core_colonel.cpp_CColonel_drawWeapon_FUN_0043ab30
  0043ab40 <- 00440650  0.99  identical      core_colonel.cpp_getCurrentMotionState_FUN_0043ab40
  0043abb0 <- 004417e0  0.99  identical      core_console.cpp_staticInit_FUN_0043abb0
  0043abe0 <- 00441810  0.99  identical      engine_console.cpp_CConsole_ctor_FUN_0043abe0
  0043ad30 <- 00441970  0.99  identical      engine_console.cpp_CConsole_writeChar_FUN_0043ad30
  0043ae00 <- 00441a40  0.99  identical      engine_console.cpp_CConsole_reset_FUN_0043ae00
  0043ae40 <- 00441a80  0.99  identical      engine_console.cpp_CConsole_scrollUp_FUN_0043ae40
  0043aec0 <- 00441b00  0.99  identical      engine_console.cpp_CConsole_render_FUN_0043aec0
  0043b050 <- 00441ca0  0.80  same_mnemonics core_conveyor.cpp_CConveyor_ctor_FUN_0043b050
  0043b3c0 <- 004420d0  0.90  same_mnemonics core_conveyor.cpp_CConveyor_getBoundingBox_FUN_0043b3c0
  0043b420 <- 00442310  0.90  same_mnemonics core_conveyor.cpp_CConveyor_dtor_FUN_0043b420
  0043b490 <- 00442380  0.90  same_mnemonics core_conveyor.cpp_CPlatform_dtor_FUN_0043b490
  0043b5d0 <- 004424c0  0.99  identical      core_course.cpp_CCourse_ctor_FUN_0043b5d0
  0043b5f0 <- 005bac80  0.85  similar_size   core_course.cpp_CDemonTriangle_arrdtor_FUN_0043b5f0
  0043b610 <- 00442500  0.97  similar_size   core_course.cpp_CCourse_allocMemory_FUN_0043b610
  0043b690 <- 00442580  0.97  similar_size   core_course.cpp_CCourse_load_FUN_0043b690
  0043b7c0 <- 004426c0  0.93  similar_size   core_course.cpp_CCourse_free_FUN_0043b7c0
  0043b800 <- 00442710  0.99  identical      core_course.cpp_CCourse_evaluate_FUN_0043b800
  0043b890 <- 004427a0  0.99  identical      core_course.cpp_CCourse_interpolate_FUN_0043b890
  0043c360 <- 004448c0  0.80  same_mnemonics core_cow.cpp_CZombieCow_processDismemberment_FUN_0043c360
  0043c6a0 <- 00444c00  0.90  same_mnemonics core_cow.cpp_CZombieCow_getTargetPoints_FUN_0043c6a0
  0043c6f0 <- 00444cd0  0.90  same_mnemonics core_cow.cpp_CZombieCow_dtor_FUN_0043c6f0
  0043c940 <- 00448600  0.99  identical      core_crate.cpp_CCrate_canPickup_FUN_0043c940
  0043cdb0 <- 00448a70  0.85  same_mnemonics core_crate.cpp_CCrate_explode_FUN_0043cdb0
  0043cf10 <- 00448c70  0.80  same_mnemonics core_crossbow.cpp_CCrossbow_ctor_FUN_0043cf10
  0043d870 <- 004495a0  0.90  same_mnemonics core_crossbow.cpp_CCrossbow_dtor_FUN_0043d870
  0043d960 <- 004496a0  0.90  same_mnemonics core_curtain.cpp_CCurtain_ctor_FUN_0043d960
  0043e110 <- 00449e40  0.78  same_mnemonics core_curtain.cpp_CCurtain_updateWorldPositions_FUN_0043e110
  0043e1e0 <- 00449f10  0.78  same_mnemonics core_curtain.cpp_CCurtain_updateLocalPositions_FUN_0043e1e0
  0043e290 <- 00449fc0  0.78  same_mnemonics core_curtain.cpp_CCurtain_solveConstraints_FUN_0043e290
  0043f8d0 <- 0044b600  0.90  same_mnemonics core_curtain.cpp_CCurtain_getBlockVirtualDirectorFlag_FUN_0043f8d0
  0043f9a0 <- 0044baf0  0.85  identical      core_curtain.cpp_CVector3f_arrdtor_FUN_0043f9a0
  0043f9c0 <- 0044bb10  0.99  identical      core_dcamera.cpp_staticInit_FUN_0043f9c0
  0043fa20 <- 0044bb70  0.99  identical      core_dcamera.cpp_resetFogSamplingOffset_FUN_0043fa20
  0043fa50 <- 0044bba0  0.99  identical      core_dcamera.cpp_generateFogGrid_FUN_0043fa50
  0043fc80 <- 0044bdd0  0.99  identical      core_dcamera.cpp_sampleFogAlongRay_FUN_0043fc80
  0043fe60 <- 0044bfb0  0.99  identical      core_dcamera.cpp_updateFogScrollOffset_FUN_0043fe60
  0043fee0 <- 0044c030  0.93  similar_size   core_dcamera.cpp_CDemonCamera_ctor_FUN_0043fee0
  0043ff50 <- 0044c0f0  0.96  similar_size   core_dcamera.cpp_CDemonCamera_initLookupTable_FUN_0043ff50
  00440010 <- 0044c190  0.97  similar_size   core_dcamera.cpp_CDemonCamera_init_FUN_00440010
  004401d0 <- 0044c360  0.85  similar_size   core_dcamera.cpp_CDemonCamera_free_FUN_004401d0
  00440240 <- 0044c3e0  0.99  identical      core_dcamera.cpp_CDemonCamera_setSceneCamera_FUN_00440240
  00440270 <- 0044c410  0.93  identical      core_dcamera.cpp_CDemonCamera_resetSceneCamera_FUN_00440270
  00440290 <- 0044c430  0.97  similar_size   core_dcamera.cpp_CDemonCamera_beginScene_FUN_00440290
  004405d0 <- 0044c740  0.99  identical      core_dcamera.cpp_CDemonCamera_pushRect_FUN_004405d0
  00440610 <- 0044c780  0.78  similar_size   core_dcamera.cpp_CDemonCamera_restoreZBufferRect_FUN_00440610
  00440710 <- 0044c860  0.78  similar_size   core_dcamera.cpp_CDemonCamera_restoreZBufferRectArray_FUN_00440710
  00440b20 <- 0044cc70  0.97  similar_size   core_dcamera.cpp_CDemonCamera_beginBackgroundScene_FUN_00440b20
  00440c50 <- 0044cdf0  0.85  similar_size   core_dcamera.cpp_CDemonCamera_endBackgroundScene_FUN_00440c50
  00440d40 <- 0044cf20  0.99  identical      core_dcamera.cpp_CDemonCamera_calculateInverseTransform_FUN_00440d40
  00440fe0 <- 0044d1c0  0.99  identical      core_dcamera.cpp_CDemonCamera_updateTransformMatrices_FUN_00440fe0
  00441150 <- 0044d310  0.99  identical      core_dcamera.cpp_CDemonCamera_worldToScreenCoord_FUN_00441150
  004411b0 <- 0044d370  0.99  identical      core_dcamera.cpp_CDemonCamera_screenToWorldTransform_FUN_004411b0
  004412c0 <- 0044d480  0.99  identical      core_dcamera.cpp_CDemonCamera_screenToWorldDirection_FUN_004412c0
  00441440 <- 0044d600  0.99  identical      core_dcamera.cpp_CDemonCamera_screenToWorldWithAlpha_FUN_00441440
  00441610 <- 0044d7d0  0.99  identical      core_dcamera.cpp_CDemonCamera_worldToScreenWithFrustumCull_FUN_00441610
  004418d0 <- 0044da90  0.99  identical      core_dcamera.cpp_CDemonCamera_worldToCameraSpace_FUN_004418d0
  00441a10 <- 0044dbd0  0.99  identical      core_dcamera.cpp_CDemonCamera_transformVectorWithAlpha_FUN_00441a10
  00441c20 <- 0044dde0  0.99  identical      core_dcamera.cpp_CDemonCamera_allocLight_FUN_00441c20
  00441c50 <- 0044de10  0.97  similar_size   core_dcamera.cpp_CDemonCamera_precomputeLight_FUN_00441c50
  004425f0 <- 0044e790  0.85  same_mnemonics core_dcamera.cpp_CDemonCamera_sampleLightingAntialiased_FUN_004425f0
  00443100 <- 0044f290  0.99  identical      core_dcamera.cpp_CDemonCamera_convertPaletteToDisplayFormat_FUN_00443100
  00443180 <- 0044f310  0.99  identical      core_dcamera.cpp_CDemonCamera_uploadBackdropTexture_FUN_00443180
  00443250 <- 0044f3e0  0.97  similar_size   core_dcamera.cpp_CDemonCamera_loadImage_FUN_00443250
  00444140 <- 004502e0  0.99  identical      core_dcamera.cpp_initializeCoronaBuffers_FUN_00444140
  00444180 <- 00450320  0.99  identical      core_dcamera.cpp_renderCoronaDepthScanline_FUN_00444180
  004442a0 <- 00450440  0.99  identical      core_dcamera.cpp_renderVolumetricLightScanline_FUN_004442a0
  00444440 <- 004505e0  0.99  identical      core_dcamera.cpp_renderFlatColorScanline_FUN_00444440
  00444600 <- 004507a0  0.99  identical      core_dcamera.cpp_renderCoronaProjectedTextureScanline_FUN_00444600
  00444810 <- 004509b0  0.99  identical      core_dcamera.cpp_CDemonCamera_blurCoronaBufferAndClearEdges_FUN_00444810
  004448f0 <- 00450a90  0.99  identical      core_dcamera.cpp_log2Custom_FUN_004448f0
  00444c90 <- 00450e30  0.99  identical      core_dcamera.cpp_CDemonCamera_addLightmapToCorona_FUN_00444c90
  00444e20 <- 00450fc0  0.99  identical      core_dcamera.cpp_CDemonCamera_isCoronaSufficientlyVisible_FUN_00444e20
  00444ef0 <- 00451090  0.99  identical      core_dcamera.cpp_CDemonCamera_computeLightExtentBounds_FUN_00444ef0
  00444f90 <- 00451130  0.99  identical      core_dcamera.cpp_CDemonCamera_processCorona_FUN_00444f90
  00445020 <- 004511c0  0.85  similar_size   core_dcamera.cpp_CDemonCamera_lockAndRenderToBuffer_FUN_00445020
  004450b0 <- 00451250  0.99  identical      core_dcamera.cpp_testCoronaVisibility_FUN_004450b0
  004451a0 <- 00451340  0.99  identical      core_dcamera.cpp_renderCoronaScanlineSegment_FUN_004451a0
  00445310 <- 004514b0  0.99  identical      core_dcamera.cpp_processCoronaScanline_FUN_00445310
  00445650 <- 004517f0  0.99  identical      core_dcamera.cpp_blendCoronaTextureSpan_FUN_00445650
  00445750 <- 004518f0  0.93  same_mnemonics core_dcamera.cpp_CDemonCamera_renderGlobeCoronas_FUN_00445750
  00445f70 <- 00452110  0.99  identical      core_dcamera.cpp_transformAndStoreVertex_FUN_00445f70
  00445fe0 <- 00452180  0.93  same_mnemonics core_dcamera.cpp_CDemonCamera_isBoundingBoxVisible_FUN_00445fe0
  00446590 <- 00452730  0.99  identical      core_dcamera.cpp_CDemonCamera_isSphereVisible_FUN_00446590
  00446740 <- 004528e0  0.99  identical      core_dcamera.cpp_CDemonCamera_setEffectIntensity_FUN_00446740
  00446760 <- 00452900  0.99  identical      core_dcamera.cpp_CDemonCamera_screenToWorldRay_FUN_00446760
  00446ea0 <- 00453020  0.99  identical      core_dcamera.cpp_CDemonCamera_copyFogPlaneToBuffer_FUN_00446ea0
  00446fe0 <- 00453160  0.99  identical      core_dcamera.cpp_CDemonCamera_blendFogPlanes_FUN_00446fe0
  004470f0 <- 00453270  0.93  similar_size   core_dcamera.cpp_CDemonCamera_compositeLightmapToFramebuffer_FUN_004470f0
  004474e0 <- 00453640  0.99  identical      core_dcamera.cpp_CDemonCamera_initCameraFog_FUN_004474e0
  004475a0 <- 00453700  0.99  identical      core_dcamera.cpp_CDemonCamera_getFogValueAtPosition_FUN_004475a0
  00447760 <- 004538c0  0.78  same_mnemonics core_dcamera.cpp_CDemonCamera_sampleFramebufferPixel_FUN_00447760
  004477f0 <- 00453950  0.99  identical      core_dcamera.cpp_CDemonCamera_saveAlphaTransform_FUN_004477f0
  00447910 <- 00453a70  0.99  identical      core_dcamera.cpp_CDemonCamera_restoreAlphaTransform_FUN_00447910
  00447a70 <- 00453bd0  0.99  identical      core_dcamera.cpp_CDemonCamera_generateGammaPalette_FUN_00447a70
  00447b30 <- 00453c90  0.78  same_mnemonics core_dcamera.cpp_CDemonCamera_clearFramebufferAndWorkBuffers_FUN_00447b30
  00447d10 <- 00453e50  0.99  identical      core_dcamera.cpp_loadCameraFog_FUN_00447d10
  00447dd0 <- 00453f10  0.99  identical      core_dcamera.cpp_saveCameraFog_FUN_00447dd0
  00447e80 <- 00453fc0  0.99  identical      core_dcamera.cpp_CDemonCamera_initCameraShake_FUN_00447e80
  004483f0 <- 00454700  0.99  identical      core_dcamera.cpp_CVector3f_arrdtor_FUN_004483f0
  00448410 <- 00454720  0.99  identical      core_dcube.cpp_staticInit_FUN_00448410
  004484c0 <- 004547d0  0.99  identical      core_dcube.cpp_clipEdgeToPlane_FUN_004484c0
  00448ec0 <- 004551d0  0.99  identical      core_dcube.cpp_CDemonCubeTriangle_readFromFile_FUN_00448ec0
  00448f40 <- 00455250  0.99  identical      core_dcube.cpp_CDemonCubeTriangle_writeToFile_FUN_00448f40
  00448fb0 <- 004552c0  0.99  identical      core_dcube.cpp_CDemonCubeTriangle_calculateNormalAndPlane_FUN_00448fb0
  00449120 <- 00455430  0.99  identical      core_dcube.cpp_CDemonCubeTriangle_init_FUN_00449120
  00449150 <- 00455460  0.99  identical      core_dcube.cpp_CDemonCubeTriangle_rayTriangleIntersection_FUN_00449150
  004493a0 <- 004556b0  0.93  identical      core_dcube.cpp_intersectXZCylinder_FUN_004493a0
  00449680 <- 00455990  0.99  identical      core_dcube.cpp_intersectXZCylinderWithHeight_FUN_00449680
  00449720 <- 00455a30  0.99  identical      core_dcube.cpp_intersectTriangleWithXZCylinder_FUN_00449720
  00449bc0 <- 00455ed0  0.93  identical      core_dcube.cpp_intersectVerticalCylinderSegment_FUN_00449bc0
  00449d30 <- 00456040  0.99  identical      core_dcube.cpp_triangleCylinderCollision_FUN_00449d30
  0044ab60 <- 004566e0  0.99  identical      core_dcube.cpp_buildAndRenderTrianglePrimitive_FUN_0044ab60
  0044abd0 <- 00456750  0.99  identical      core_dcube.cpp_CDemonCube_ctor_FUN_0044abd0
  0044ac30 <- 004567b0  0.93  similar_size   core_dcube.cpp_CDemonCube_allocVoxelMemory_FUN_0044ac30
  0044acb0 <- 00456840  0.97  similar_size   core_dcube.cpp_CDemonCube_allocGeometryMemory_FUN_0044acb0
  0044aed0 <- 00457530  0.99  identical      core_dcube.cpp_CDemonCube_load_FUN_0044aed0
  0044aff0 <- 00457650  0.97  similar_size   core_dcube.cpp_CDemonCube_rotateVertices_FUN_0044aff0
  0044b290 <- 004578f0  0.99  identical      core_dcube.cpp_CDemonCube_rayIntersectTriangles_FUN_0044b290
  0044b430 <- 00457a90  0.99  identical      core_dcube.cpp_CDemonCube_testCylinderCollision_FUN_0044b430
  0044b500 <- 00457b60  0.99  identical      core_dcube.cpp_CDemonCube_testCylinderGroundCollision_FUN_0044b500
  0044b640 <- 00457eb0  0.99  identical      core_dcube.cpp_CVector3f_arrdtor_FUN_0044b640
  0044b7a0 <- 0046f900  0.80  same_mnemonics core_dest.cpp_CActorDestination_ctor_FUN_0044b7a0
  0044b810 <- 0046f970  0.80  same_mnemonics core_dest.cpp_CActorDestination_setup_FUN_0044b810
  0044b850 <- 0046f9b0  0.85  same_mnemonics core_dest.cpp_CActorDestination_process_FUN_0044b850
  0044bab0 <- 0046fd50  0.85  same_mnemonics core_dest.cpp_CActorDestination_acceptsActor_FUN_0044bab0
  0044bb10 <- 0046fdb0  0.80  same_mnemonics core_dest.cpp_CActorDestination_archive_FUN_0044bb10
  0044bc20 <- 0046ff50  0.99  identical      core_dfilter.cpp_staticInit_FUN_0044bc20
  0044bca0 <- 0046ffd0  0.93  identical      core_dfilter.cpp_CFilterCache_ctor_FUN_0044bca0
  0044bcd0 <- 00470000  0.93  similar_size   core_dfilter.cpp_CFilterCache_free_FUN_0044bcd0
  0044be60 <- 004701a0  0.99  identical      core_dfilter.cpp_CFilterCache_findFilter_FUN_0044be60
  0044beb0 <- 004701f0  0.99  identical      core_dfilter.cpp_CDemonFilter_ctor_FUN_0044beb0
  0044bf00 <- 00470240  0.85  identical      core_dfilter.cpp_CDemonFilter_dtor_FUN_0044bf00
  0044bf20 <- 00470260  0.97  similar_size   core_dfilter.cpp_CDemonFilter_allocMemory_FUN_0044bf20
  0044bf70 <- 004702c0  0.93  similar_size   core_dfilter.cpp_CDemonFilter_freeMemory_FUN_0044bf70
  0044bf90 <- 004702f0  0.97  similar_size   core_dfilter.cpp_CDemonFilter_load_FUN_0044bf90
  0044c190 <- 004705a0  0.99  identical      core_dfilter.cpp_CDemonFilter_init_FUN_0044c190
  0044c2b0 <- 004706c0  0.99  identical      core_dfilter.cpp_CFilterFX_ctor_FUN_0044c2b0
  0044c2f0 <- 00470700  0.78  similar_size   core_dfilter.cpp_CFilterFX_free_FUN_0044c2f0
  0044c310 <- 00470730  0.96  similar_size   core_dfilter.cpp_CFilterFX_openMovie_FUN_0044c310
  0044c4a0 <- 004708e0  0.99  identical      core_dfilter.cpp_CFilterFX_process_FUN_0044c4a0
  0044cd90 <- 00471310  0.99  identical      core_dglobe.cpp_CDemonGlobe_setPosition_FUN_0044cd90
  0044cde0 <- 00471360  0.99  identical      core_dglobe.cpp_CDemonGlobe_precomputeAttenuation_FUN_0044cde0
  0044ce80 <- 00471400  0.99  identical      core_dglobe.cpp_CDemonGlobe_renderCorona_FUN_0044ce80
  0044d060 <- 004715e0  0.99  identical      core_dglobe.cpp_CDemonGlobe_renderCoronaTextured_FUN_0044d060
  0044d1f0 <- 00471770  0.99  identical      core_dglobe.cpp_CDemonGlobe_intersectAABB_FUN_0044d1f0
  0044d2d0 <- 00471850  0.99  identical      core_dglobe.cpp_CDemonGlobe_getAttenuationAtVertex_FUN_0044d2d0
  0044d430 <- 004719b0  0.99  identical      core_dimage.cpp_CDemonImage_ctor_FUN_0044d430
  0044d460 <- 004719e0  0.97  similar_size   core_dimage.cpp_CDemonImage_allocMemory_FUN_0044d460
  0044d4c0 <- 00471a40  0.93  similar_size   core_dimage.cpp_CDemonImage_freeMemory_FUN_0044d4c0
  0044d4f0 <- 00471a70  0.99  identical      core_dimage.cpp_CDemonImage_packColor_FUN_0044d4f0
  0044d7a0 <- 00471d30  0.99  identical      core_dirmat.cpp_CMatrix3x3f_buildRotationMatrix_FUN_0044d7a0
  0044d880 <- 00471e10  0.99  identical      core_dirmat.cpp_CMatrix3x3f_invert_FUN_0044d880
  0044da40 <- 00471fd0  0.99  identical      core_dirmat.cpp_CMatrix3x3f_transformVector_FUN_0044da40
  0044daa0 <- 00472030  0.99  identical      core_dirmat.cpp_CMatrix3x3f_transformVectorTranspose_FUN_0044daa0
  0044dbd0 <- 00472160  0.99  identical      core_dirmat.cpp_CMatrix3x3f_getEulerAngles_FUN_0044dbd0
  0044dfb0 <- 00472540  0.99  identical      core_dirmat.cpp_CMatrix3x3f_multiply_FUN_0044dfb0
  0044e110 <- 004726a0  0.85  similar_size   core_dlight.cpp_CDemonLight_ctor_FUN_0044e110
  0044e1e0 <- 004727c0  0.85  similar_size   core_dlight.cpp_CDemonLight_init_FUN_0044e1e0
  0044e340 <- 00472950  0.99  identical      core_dlight.cpp_getRestoreMemory_FUN_0044e340
  0044e3b0 <- 004729c0  0.93  identical      core_dlight.cpp_resetRestoreMemoryAllocator_FUN_0044e3b0
  0044e3c0 <- 004729d0  0.99  identical      core_dlight.cpp_CDemonLight_allocMasterZBuffer_FUN_0044e3c0
  0044e440 <- 00472a50  0.99  identical      core_dlight.cpp_CDemonLight_freeMasterZBuffer_FUN_0044e440
  0044e470 <- 00472a80  0.97  similar_size   core_dlight.cpp_CDemonLight_beginScene_FUN_0044e470
  0044e660 <- 00472c70  0.99  identical      core_dlight.cpp_CDemonLight_blitZBuffer_FUN_0044e660
  0044e720 <- 00472d30  0.97  same_mnemonics core_dlight.cpp_CDemonLight_endScene_FUN_0044e720
  0044e830 <- 00472e40  0.99  identical      core_dlight.cpp_CDemonLight_beginBackgroundScene_FUN_0044e830
  0044e920 <- 00472f30  0.99  identical      core_dlight.cpp_CDemonLight_endBackgroundScene_FUN_0044e920
  0044e970 <- 00472f80  0.99  identical      core_dlight.cpp_CDemonLight_restoreDirtyRegions_FUN_0044e970
  0044ec60 <- 00473270  0.99  identical      core_dlight.cpp_CDemonLight_projectLightAndMarkVisibility_FUN_0044ec60
  0044efb0 <- 004735c0  0.99  identical      core_dlight.cpp_CDemonLight_clearCircularShadowMapEdges_FUN_0044efb0
  00450170 <- 00474720  0.97  similar_size   core_dlight.cpp_CDemonLight_allocateFilter_FUN_00450170
  004501c0 <- 00474770  0.99  identical      core_dlight.cpp_CDemonLight_applyFilter_FUN_004501c0
  004504e0 <- 00474a90  0.99  identical      core_dlight.cpp_captureLightTextures_FUN_004504e0
  00450520 <- 00474ad0  0.78  same_mnemonics core_dlight.cpp_CDemonLight_renderVolumetricLightShaft_FUN_00450520
  00451350 <- 004758d0  0.78  same_mnemonics core_dlight.cpp_CDemonLight_renderExternalVolumetricShafts_FUN_00451350
  00451a60 <- 00475fc0  0.99  identical      core_dlight.cpp_CDemonLight_initializeVisibilityBuffer_FUN_00451a60
  00451aa0 <- 00476000  0.99  identical      core_dlight.cpp_CDemonLight_testShadowMapRegion_FUN_00451aa0
  00451b70 <- 004760d0  0.99  identical      core_dlight.cpp_renderConeLightGeometry_FUN_00451b70
  00452080 <- 004765e0  0.99  identical      core_dlight.cpp_CDemonLight_setVolumetricIntensity_FUN_00452080
  00452110 <- 00476670  0.99  identical      core_dlight.cpp_CDemonLight_drawShadowDepthBuffer_FUN_00452110
  00452530 <- 00476c50  0.99  identical      core_dmodel.cpp_staticInit_FUN_00452530
  00452590 <- 00476cf0  0.85  same_mnemonics core_dmodel.cpp_CKeyFramedModel_ctor_FUN_00452590
  00452630 <- 00476d90  0.85  identical      core_dmodel.cpp_CKeyFramedModel_dtor_FUN_00452630
  00452650 <- 00476db0  0.93  similar_size   core_dmodel.cpp_CKeyFramedModel_load_FUN_00452650
  004527a0 <- 00476f20  0.93  same_mnemonics core_dmodel.cpp_CKeyFramedModel_readBinaryModel_FUN_004527a0
  00452990 <- 00477110  0.93  similar_size   core_dmodel.cpp_CKeyFramedModel_readTextModel_FUN_00452990
  00453040 <- 00477850  0.99  identical      core_dmodel.cpp_CKeyFramedModel_prepareForRender_FUN_00453040
  00453080 <- 00477890  0.99  identical      core_dmodel.cpp_CKeyFramedModel_getFrameVertices_FUN_00453080
  004530c0 <- 004778d0  0.99  identical      core_dmodel.cpp_CKeyFramedModel_rotateAndLightVertices_FUN_004530c0
  00453170 <- 00477980  0.93  same_mnemonics core_dmodel.cpp_CKeyFramedModel_submitToRenderer_FUN_00453170
  00453620 <- 00477e60  0.99  identical      core_dmodel.cpp_CKeyFramedModel_calcNormals_FUN_00453620
  004537d0 <- 00478010  0.85  same_mnemonics core_dmodel.cpp_CKeyFramedModel_calculateFrameBounds_FUN_004537d0
  00453950 <- 00478190  0.99  identical      core_dmodel.cpp_CKeyFramedModel_captureTextures_FUN_00453950
  00453990 <- 004781d0  0.93  same_mnemonics core_dmodel.cpp_CKeyFramedModel_intersectRay_FUN_00453990
  00453e10 <- 00478650  0.97  same_mnemonics core_dmodel.cpp_CKeyFramedModel_intersectCylinder_FUN_00453e10
  00453f00 <- 00478740  0.97  same_mnemonics core_dmodel.cpp_CKeyFramedModel_getFloorHeight_FUN_00453f00
  00453ff0 <- 00478830  0.97  similar_size   core_dmodel.cpp_CKeyFramedModel_buildCollisionTriList_FUN_00453ff0
  00454100 <- 00478950  0.93  same_mnemonics core_dmodel.cpp_CKeyFramedModel_populateCollisionList_FUN_00454100
  004543b0 <- 00478c00  0.93  same_mnemonics core_dmodel.cpp_loadModel_FUN_004543b0
  00454490 <- 00478ce0  0.99  identical      core_dmodel.cpp_CKeyFramedModelInstance_ctor_FUN_00454490
  004544b0 <- 00478d00  0.99  identical      core_dmodel.cpp_CKeyFramedModelInstance_init_FUN_004544b0
  004544d0 <- 00478d20  0.99  identical      core_dmodel.cpp_CKeyFramedModelInstance_prepareForRendering_FUN_004544d0
  00454510 <- 00478d60  0.99  identical      core_dmodel.cpp_CKeyFramedModelInstance_preCache_FUN_00454510
  00454530 <- 00478d80  0.99  identical      core_dmodel.cpp_CKeyFramedModelInstance_getModelPtr_FUN_00454530
  00454580 <- 00478dd0  0.99  identical      core_dmodel.cpp_CKeyFramedModelInstance_setModelName_FUN_00454580
  00454ee0 <- 0047f8d0  0.90  same_mnemonics core_dog.cpp_CZombieDog_getTargetPoints_FUN_00454ee0
