name,address,virtual_file,lines,suspect_count,suspect_types,complexity_score
FUN_0047aa50,0047aa50,.,51,24,param_count_too_few|pointer_cast|pointer_truncation|unnamed_param|unrolled_memcpy,316
FUN_0047ab70,0047ab70,.,7,6,param_count_too_few|unnamed_param|warning_overlapping_globals,82
FUN_0047ab90,0047ab90,.,41,15,param_count_too_few|undefined_data|unnamed_param|warning_overlapping_globals,211
FUN_0047ac50,0047ac50,core/event.cpp,1876,356,bit_int_float_compare|param_count_too_few|pointer_cast|pointer_truncation|undefined_data|unnamed_param|unresolved_funcptr|unrolled_memcpy|unrolled_strchr|unrolled_strcpy|unrolled_strlen|warning_overlapping_globals|warning_type_propagation,5501
FUN_0047dba0,0047dba0,.,27,15,param_count_too_few|undefined_data|unnamed_param,192
FUN_0047dc30,0047dc30,.,22,12,param_count_too_few|undefined_data|unnamed_param|warning_overlapping_globals,162
FUN_0047dc90,0047dc90,.,14,8,param_count_too_few|undefined_data|unnamed_param|warning_overlapping_globals,114
FUN_0047dcd0,0047dcd0,.,14,8,param_count_too_few|undefined_data|unnamed_param|warning_overlapping_globals,114
FUN_0047dd10,0047dd10,.,28,9,param_count_too_few|undefined_data|unnamed_param|unrolled_strcpy,138
FUN_0047dd80,0047dd80,.,115,29,param_count_too_few|unnamed_param,415
FUN_0047e0d0,0047e0d0,core/event.cpp,1499,314,param_count_too_few|raw_address_constant|undefined_data|unnamed_param|unresolved_funcptr|unrolled_strcpy|unrolled_strlen|warning_overlapping_globals,4679
FUN_00480220,00480220,.,51,23,param_count_too_few|unnamed_param,291
FUN_004802e0,004802e0,core/event.cpp,57,29,param_count_too_few|unnamed_param|unrolled_strcpy|unrolled_strlen|warning_overlapping_globals,372
FUN_00480410,00480410,.,5,3,param_count_too_few|unnamed_param,45
FUN_00480420,00480420,core/event.cpp,57,29,param_count_too_few|unnamed_param|unrolled_strcpy|unrolled_strlen|warning_overlapping_globals,372
FUN_00480550,00480550,core/event.cpp,51,34,param_count_too_few|unnamed_param|unrolled_strcpy|warning_overlapping_globals,411
FUN_004806d0,004806d0,core/event.cpp,46,31,param_count_too_few|unnamed_param|unrolled_strcpy|warning_overlapping_globals,376
FUN_004807e0,004807e0,.,9,6,param_count_too_few|unnamed_param,79
FUN_00480810,00480810,.,19,7,param_count_too_few|unnamed_param,99
FUN_00480860,00480860,.,19,7,param_count_too_few|unnamed_param,99
FUN_004808b0,004808b0,.,19,7,param_count_too_few|unnamed_param,99
FUN_00480900,00480900,.,19,7,param_count_too_few|unnamed_param,99
FUN_00480950,00480950,core/event.cpp,82,47,param_count_too_few|unnamed_param|unrolled_strcpy|warning_overlapping_globals,572
FUN_00480b30,00480b30,.,20,6,param_count_too_few|unnamed_param,90
FUN_00480ba0,00480ba0,.,19,7,param_count_too_few|unnamed_param,99
FUN_00480bf0,00480bf0,.,10,7,param_count_too_few|unnamed_param,90
FUN_00480c30,00480c30,core/event.cpp,49,22,param_count_too_few|unnamed_param|unrolled_strcpy|unrolled_strlen|warning_overlapping_globals,294
FUN_00480d10,00480d10,.,19,7,param_count_too_few|unnamed_param,99
FUN_00480d60,00480d60,.,49,8,unnamed_param|unrolled_strcpy,139
FUN_00480eb0,00480eb0,.,24,7,param_count_too_few|unnamed_param,104
FUN_00480f40,00480f40,.,8,6,param_count_too_few|undefined_data|unnamed_param,83
FUN_00480f70,00480f70,core/event.cpp,117,70,param_count_too_few|pointer_cast|pointer_truncation|undefined_data|unnamed_param|warning_overlapping_globals,847
FUN_00481330,00481330,.,97,63,param_count_too_few|pointer_cast|pointer_truncation|undefined_data|unnamed_param,752
FUN_00481620,00481620,.,5,2,unnamed_param,30
FUN_00481840,00481840,.,19,5,param_count_too_few|unnamed_param,79
FUN_00481890,00481890,.,10,4,param_count_too_few|unnamed_param,60
FUN_00481920,00481920,.,4,3,param_count_too_few|unnamed_param,44
FUN_00481980,00481980,.,60,32,param_count_too_few|pointer_cast|pointer_truncation|register_param|undefined_data|unnamed_param|unresolved_funcptr|warning_indirect_jump|warning_jumptable,425
FUN_00481a28,00481a28,.,79,60,pointer_cast|pointer_truncation|register_param|undefined_data|unnamed_param|unresolved_funcptr|warning_indirect_jump|warning_jumptable,719
FUN_00482680,00482680,.,58,13,param_count_too_few|stack_alignment_array|stack_ref|undefined_data|unrolled_memcpy|warning_overlapping_globals,218
FUN_00482770,00482770,.,5,3,param_count_too_few|unnamed_param,45
FUN_00482780,00482780,.,28,32,unnamed_param,353
FUN_00482820,00482820,.,31,29,bit_int_float_compare|param_count_too_few|raw_address_constant|unnamed_param|warning_overlapping_globals,346
FUN_00482950,00482950,core/fire.cpp,100,32,param_count_too_few|raw_address_constant|undefined_data|unnamed_param|warning_overlapping_globals,445
FUN_00482c80,00482c80,.,84,54,param_count_too_few|suspect_float|unnamed_param|unrolled_memcpy|warning_overlapping_globals,649
FUN_00482e90,00482e90,.,15,9,param_count_too_few|unnamed_param,115
FUN_00482ed0,00482ed0,.,16,5,param_count_too_few|undefined_data|warning_overlapping_globals,81
FUN_00482f50,00482f50,.,100,33,param_count_too_few|undefined_data|unnamed_param|warning_overlapping_globals,450
FUN_00483290,00483290,.,6,0,,6
FUN_004832b0,004832b0,.,17,24,param_count_too_few|unnamed_param,267
FUN_00483320,00483320,.,87,21,param_count_too_few|self_copy_guard|unnamed_param|warning_overlapping_globals,317
FUN_004835d0,004835d0,.,26,10,param_count_too_few|undefined_data|unnamed_param,141
FUN_004836b0,004836b0,.,5,3,param_count_too_few|unnamed_param,45
FUN_004837a0,004837a0,.,66,18,param_count_too_few|raw_address_constant|stack_alignment_array|stack_ref|undefined_data|unrolled_memcpy|warning_overlapping_globals,281
FUN_00483ff0,00483ff0,.,10,0,,10
FUN_004842a0,004842a0,.,58,13,param_count_too_few|stack_alignment_array|stack_ref|undefined_data|unrolled_memcpy|warning_overlapping_globals,218
FUN_00484c90,00484c90,.,7,9,unnamed_param,102
FUN_00484cb0,00484cb0,.,4,0,,4
FUN_00484e10,00484e10,.,29,24,raw_address_constant|unnamed_param,279
FUN_00484ed0,00484ed0,.,15,6,param_count_too_few|unnamed_param,85
FUN_00484f00,00484f00,.,50,17,param_count_too_few|undefined_data|unnamed_param,235
FUN_004850b0,004850b0,.,6,0,,6
FUN_004850d0,004850d0,.,115,68,self_copy_guard|unnamed_param|unrolled_memcpy|warning_overlapping_globals,815
FUN_004856a0,004856a0,.,11,5,param_count_too_few|unnamed_param,71
FUN_004856c0,004856c0,.,93,28,extra_output|param_count_too_few|pointer_cast|undefined_data|unnamed_param|warning_overlapping_globals,403
FUN_004858f0,004858f0,.,26,51,param_count_too_few|unnamed_param,546
FUN_004859a0,004859a0,.,34,11,param_count_too_few|undefined_data|unnamed_param|warning_overlapping_globals,164
FUN_00485a90,00485a90,.,552,162,extra_output|param_count_too_few|pointer_cast|raw_address_constant|self_copy_guard|suspect_float|undefined_data|unnamed_param|unrolled_memcpy|warning_overlapping_globals,2222
FUN_00486d40,00486d40,.,13,1,warning_overlapping_globals,28
FUN_00486d90,00486d90,.,5,3,param_count_too_few|unnamed_param,45
FUN_00486da0,00486da0,.,14,0,,14
FUN_00486e40,00486e40,.,50,24,param_count_too_few|raw_address_constant|unnamed_param|warning_overlapping_globals,310
FUN_00486f90,00486f90,.,11,6,param_count_too_few|unnamed_param,81
FUN_00486fe0,00486fe0,.,111,24,param_count_too_few|undefined_data|unnamed_param|warning_overlapping_globals,371
FUN_004873a0,004873a0,.,5,3,param_count_too_few|unnamed_param,45
FUN_004873b0,004873b0,core/fire.cpp,38,24,param_count_too_few|unnamed_param|warning_overlapping_globals,293
FUN_004874d0,004874d0,.,50,15,param_count_too_few|self_copy_guard|unnamed_param|warning_overlapping_globals,220
FUN_00487630,00487630,.,11,9,param_count_too_few|undefined_data|unnamed_param,116
FUN_004876a0,004876a0,.,5,0,,5
FUN_004876b0,004876b0,.,7,5,param_count_too_few|unnamed_param,67
FUN_004876d0,004876d0,.,110,94,param_count_too_few|raw_address_constant|unnamed_param|warning_overlapping_globals,1070
FUN_00487a20,00487a20,.,29,17,param_count_too_few|unnamed_param|warning_overlapping_globals,214
FUN_00487af0,00487af0,.,82,45,param_count_too_few|raw_address_constant|undefined_data|unnamed_param|warning_overlapping_globals,557
FUN_00487d50,00487d50,.,24,32,param_count_too_few|unnamed_param,354
FUN_00487e90,00487e90,.,28,31,param_count_too_few|unnamed_param,348
FUN_00487fd0,00487fd0,core/fire.cpp,38,4,undefined_data|unresolved_funcptr|warning_overlapping_globals,93
FUN_004880d0,004880d0,.,48,12,param_count_too_few|undefined_data|unnamed_param|warning_overlapping_globals,188
FUN_00488220,00488220,.,19,2,raw_address_constant|undefined_data,49
FUN_00488270,00488270,.,5,3,param_count_too_few|unnamed_param,45
FUN_00488280,00488280,.,50,34,param_count_too_few|unnamed_param|warning_overlapping_globals,405
FUN_00488430,00488430,.,48,30,bit_int_float_compare|param_count_too_few|unnamed_param|warning_overlapping_globals,368
FUN_00488580,00488580,.,165,53,extra_output|param_count_too_few|undefined_data|unnamed_param|warning_overlapping_globals,720
FUN_00488ad0,00488ad0,.,10,3,undefined_data,45
FUN_00488b00,00488b00,.,5,3,param_count_too_few|unnamed_param,45
FUN_00488b10,00488b10,.,13,19,param_count_too_few|unnamed_param,213
FUN_00488b50,00488b50,.,18,28,param_count_too_few|unnamed_param,308
FUN_00488bb0,00488bb0,.,10,7,param_count_too_few|unnamed_param,90
FUN_00488bf0,00488bf0,.,213,88,extra_output|param_count_too_few|raw_address_constant|undefined_data|unnamed_param|warning_overlapping_globals,1123
FUN_004892b0,004892b0,.,5,3,param_count_too_few|unnamed_param,45
FUN_004892c0,004892c0,.,15,27,param_count_too_few|unnamed_param,295
FUN_00489310,00489310,.,14,12,param_count_too_few|unnamed_param,144
FUN_00489360,00489360,.,94,39,param_count_too_few|raw_address_constant|undefined_data|unnamed_param|warning_overlapping_globals,509
FUN_00489640,00489640,.,18,23,param_count_too_few|unnamed_param,258
FUN_0048a0e0,0048a0e0,.,15,2,undefined_data|warning_overlapping_globals,45
FUN_0048a150,0048a150,.,116,21,param_count_too_few|raw_address_constant|undefined_data|warning_overlapping_globals,346
FUN_0048a390,0048a390,.,138,30,param_count_too_few|raw_address_constant|undefined_data|unresolved_funcptr|warning_overlapping_globals,463
FUN_0048a650,0048a650,.,141,32,param_count_too_few|raw_address_constant|undefined_data|unresolved_funcptr|warning_overlapping_globals,486
FUN_0048a970,0048a970,.,72,12,param_count_too_few|raw_address_constant|undefined_data|unnamed_param|warning_overlapping_globals,217
FUN_0048aae0,0048aae0,.,5,3,unnamed_param,40
FUN_0048ab60,0048ab60,.,133,30,self_copy_guard|undefined_data|unnamed_param|unresolved_funcptr|unrolled_memcpy|warning_overlapping_globals,463
FUN_0048ae90,0048ae90,.,22,18,param_count_too_few|undefined_data|unnamed_param|unresolved_funcptr|warning_overlapping_globals,227
FUN_0048af20,0048af20,.,12,7,undefined_data|unnamed_param|warning_overlapping_globals,97
FUN_0048af70,0048af70,.,15,7,param_count_too_few|undefined_data,95
FUN_0048afe0,0048afe0,.,12,12,param_count_too_few|undefined_data|unnamed_param|warning_overlapping_globals,152
FUN_0048b070,0048b070,.,58,15,unnamed_param|warning_overlapping_globals,218
